row_id,num_sold
28947,841
28948,1338
28949,361
28950,721
28951,1130
28952,422
28953,1393
28954,2314
28955,567
28956,567
28957,983
28958,251
28959,987
28960,1449
28961,387
28962,483
28963,910
28964,227
28965,841
28966,1338
28967,361
28968,721
28969,1130
28970,422
28971,1393
28972,2314
28973,567
28974,567
28975,983
28976,251
28977,987
28978,1449
28979,387
28980,483
28981,910
28982,227
28983,841
28984,1338
28985,361
28986,721
28987,1130
28988,422
28989,1393
28990,2314
28991,567
28992,567
28993,983
28994,251
28995,987
28996,1449
28997,387
28998,483
28999,910
29000,227
29001,841
29002,1338
29003,361
29004,721
29005,1130
29006,422
29007,1393
29008,2314
29009,567
29010,567
29011,983
29012,251
29013,987
29014,1449
29015,387
29016,483
29017,910
29018,227
29019,841
29020,1338
29021,361
29022,721
29023,1130
29024,422
29025,1393
29026,2314
29027,567
29028,567
29029,983
29030,251
29031,987
29032,1449
29033,387
29034,483
29035,910
29036,227
29037,841
29038,1338
29039,361
29040,721
29041,1130
29042,422
29043,1393
29044,2314
29045,567
29046,567
29047,983
29048,251
29049,987
29050,1449
29051,387
29052,483
29053,910
29054,227
29055,841
29056,1338
29057,361
29058,721
29059,1130
29060,422
29061,1393
29062,2314
29063,567
29064,567
29065,983
29066,251
29067,987
29068,1449
29069,387
29070,483
29071,910
29072,227
29073,841
29074,1338
29075,361
29076,721
29077,1130
29078,422
29079,1393
29080,2314
29081,567
29082,567
29083,983
29084,251
29085,987
29086,1449
29087,387
29088,483
29089,910
29090,227
29091,841
29092,1338
29093,361
29094,721
29095,1130
29096,422
29097,1393
29098,2314
29099,567
29100,567
29101,983
29102,251
29103,987
29104,1449
29105,387
29106,483
29107,910
29108,227
29109,841
29110,1338
29111,361
29112,721
29113,1130
29114,422
29115,1393
29116,2314
29117,567
29118,567
29119,983
29120,251
29121,987
29122,1449
29123,387
29124,483
29125,910
29126,227
29127,841
29128,1338
29129,361
29130,721
29131,1130
29132,422
29133,1393
29134,2314
29135,567
29136,567
29137,983
29138,251
29139,987
29140,1449
29141,387
29142,483
29143,910
29144,227
29145,841
29146,1338
29147,361
29148,721
29149,1130
29150,422
29151,1393
29152,2314
29153,567
29154,567
29155,983
29156,251
29157,987
29158,1449
29159,387
29160,483
29161,910
29162,227
29163,841
29164,1338
29165,361
29166,721
29167,1130
29168,422
29169,1393
29170,2314
29171,567
29172,567
29173,983
29174,251
29175,987
29176,1449
29177,387
29178,483
29179,910
29180,227
29181,841
29182,1338
29183,361
29184,721
29185,1130
29186,422
29187,1393
29188,2314
29189,567
29190,567
29191,983
29192,251
29193,987
29194,1449
29195,387
29196,483
29197,910
29198,227
29199,841
29200,1338
29201,361
29202,721
29203,1130
29204,422
29205,1393
29206,2314
29207,567
29208,567
29209,983
29210,251
29211,987
29212,1449
29213,387
29214,483
29215,910
29216,227
29217,841
29218,1338
29219,361
29220,721
29221,1130
29222,422
29223,1393
29224,2314
29225,567
29226,567
29227,983
29228,251
29229,987
29230,1449
29231,387
29232,483
29233,910
29234,227
29235,841
29236,1338
29237,361
29238,721
29239,1130
29240,422
29241,1393
29242,2314
29243,567
29244,567
29245,983
29246,251
29247,987
29248,1449
29249,387
29250,483
29251,910
29252,227
29253,841
29254,1338
29255,361
29256,721
29257,1130
29258,422
29259,1393
29260,2314
29261,567
29262,567
29263,983
29264,251
29265,987
29266,1449
29267,387
29268,483
29269,910
29270,227
29271,841
29272,1338
29273,361
29274,721
29275,1130
29276,422
29277,1393
29278,2314
29279,567
29280,567
29281,983
29282,251
29283,987
29284,1449
29285,387
29286,483
29287,910
29288,227
29289,841
29290,1338
29291,361
29292,721
29293,1130
29294,422
29295,1393
29296,2314
29297,567
29298,567
29299,983
29300,251
29301,987
29302,1449
29303,387
29304,483
29305,910
29306,227
29307,841
29308,1338
29309,361
29310,721
29311,1130
29312,422
29313,1393
29314,2314
29315,567
29316,567
29317,983
29318,251
29319,987
29320,1449
29321,387
29322,483
29323,910
29324,227
29325,841
29326,1338
29327,361
29328,721
29329,1130
29330,422
29331,1393
29332,2314
29333,567
29334,567
29335,983
29336,251
29337,987
29338,1449
29339,387
29340,483
29341,910
29342,227
29343,841
29344,1338
29345,361
29346,721
29347,1130
29348,422
29349,1393
29350,2314
29351,567
29352,567
29353,983
29354,251
29355,987
29356,1449
29357,387
29358,483
29359,910
29360,227
29361,841
29362,1338
29363,361
29364,721
29365,1130
29366,422
29367,1393
29368,2314
29369,567
29370,567
29371,983
29372,251
29373,987
29374,1449
29375,387
29376,483
29377,910
29378,227
29379,841
29380,1338
29381,361
29382,721
29383,1130
29384,422
29385,1393
29386,2314
29387,567
29388,567
29389,983
29390,251
29391,987
29392,1449
29393,387
29394,483
29395,910
29396,227
29397,841
29398,1338
29399,361
29400,721
29401,1130
29402,422
29403,1393
29404,2314
29405,567
29406,567
29407,983
29408,251
29409,987
29410,1449
29411,387
29412,483
29413,910
29414,227
29415,841
29416,1338
29417,361
29418,721
29419,1130
29420,422
29421,1393
29422,2314
29423,567
29424,567
29425,983
29426,251
29427,987
29428,1449
29429,387
29430,483
29431,910
29432,227
29433,841
29434,1338
29435,361
29436,721
29437,1130
29438,422
29439,1393
29440,2314
29441,567
29442,567
29443,983
29444,251
29445,987
29446,1449
29447,387
29448,483
29449,910
29450,227
29451,841
29452,1338
29453,361
29454,721
29455,1130
29456,422
29457,1393
29458,2314
29459,567
29460,567
29461,983
29462,251
29463,987
29464,1449
29465,387
29466,483
29467,910
29468,227
29469,841
29470,1338
29471,361
29472,721
29473,1130
29474,422
29475,1393
29476,2314
29477,567
29478,567
29479,983
29480,251
29481,987
29482,1449
29483,387
29484,483
29485,910
29486,227
29487,841
29488,1338
29489,361
29490,721
29491,1130
29492,422
29493,1393
29494,2314
29495,567
29496,567
29497,983
29498,251
29499,987
29500,1449
29501,387
29502,483
29503,910
29504,227
29505,841
29506,1338
29507,361
29508,721
29509,1130
29510,422
29511,1393
29512,2314
29513,567
29514,567
29515,983
29516,251
29517,987
29518,1449
29519,387
29520,483
29521,910
29522,227
29523,841
29524,1338
29525,361
29526,721
29527,1130
29528,422
29529,1393
29530,2314
29531,567
29532,567
29533,983
29534,251
29535,987
29536,1449
29537,387
29538,483
29539,910
29540,227
29541,841
29542,1338
29543,361
29544,721
29545,1130
29546,422
29547,1393
29548,2314
29549,567
29550,567
29551,983
29552,251
29553,987
29554,1449
29555,387
29556,483
29557,910
29558,227
29559,841
29560,1338
29561,361
29562,721
29563,1130
29564,422
29565,1393
29566,2314
29567,567
29568,567
29569,983
29570,251
29571,987
29572,1449
29573,387
29574,483
29575,910
29576,227
29577,841
29578,1338
29579,361
29580,721
29581,1130
29582,422
29583,1393
29584,2314
29585,567
29586,567
29587,983
29588,251
29589,987
29590,1449
29591,387
29592,483
29593,910
29594,227
29595,841
29596,1338
29597,361
29598,721
29599,1130
29600,422
29601,1393
29602,2314
29603,567
29604,567
29605,983
29606,251
29607,987
29608,1449
29609,387
29610,483
29611,910
29612,227
29613,841
29614,1338
29615,361
29616,721
29617,1130
29618,422
29619,1393
29620,2314
29621,567
29622,567
29623,983
29624,251
29625,987
29626,1449
29627,387
29628,483
29629,910
29630,227
29631,841
29632,1338
29633,361
29634,721
29635,1130
29636,422
29637,1393
29638,2314
29639,567
29640,567
29641,983
29642,251
29643,987
29644,1449
29645,387
29646,483
29647,910
29648,227
29649,841
29650,1338
29651,361
29652,721
29653,1130
29654,422
29655,1393
29656,2314
29657,567
29658,567
29659,983
29660,251
29661,987
29662,1449
29663,387
29664,483
29665,910
29666,227
29667,841
29668,1338
29669,361
29670,721
29671,1130
29672,422
29673,1393
29674,2314
29675,567
29676,567
29677,983
29678,251
29679,987
29680,1449
29681,387
29682,483
29683,910
29684,227
29685,841
29686,1338
29687,361
29688,721
29689,1130
29690,422
29691,1393
29692,2314
29693,567
29694,567
29695,983
29696,251
29697,987
29698,1449
29699,387
29700,483
29701,910
29702,227
29703,841
29704,1338
29705,361
29706,721
29707,1130
29708,422
29709,1393
29710,2314
29711,567
29712,567
29713,983
29714,251
29715,987
29716,1449
29717,387
29718,483
29719,910
29720,227
29721,841
29722,1338
29723,361
29724,721
29725,1130
29726,422
29727,1393
29728,2314
29729,567
29730,567
29731,983
29732,251
29733,987
29734,1449
29735,387
29736,483
29737,910
29738,227
29739,841
29740,1338
29741,361
29742,721
29743,1130
29744,422
29745,1393
29746,2314
29747,567
29748,567
29749,983
29750,251
29751,987
29752,1449
29753,387
29754,483
29755,910
29756,227
29757,841
29758,1338
29759,361
29760,721
29761,1130
29762,422
29763,1393
29764,2314
29765,567
29766,567
29767,983
29768,251
29769,987
29770,1449
29771,387
29772,483
29773,910
29774,227
29775,841
29776,1338
29777,361
29778,721
29779,1130
29780,422
29781,1393
29782,2314
29783,567
29784,567
29785,983
29786,251
29787,987
29788,1449
29789,387
29790,483
29791,910
29792,227
29793,841
29794,1338
29795,361
29796,721
29797,1130
29798,422
29799,1393
29800,2314
29801,567
29802,567
29803,983
29804,251
29805,987
29806,1449
29807,387
29808,483
29809,910
29810,227
29811,841
29812,1338
29813,361
29814,721
29815,1130
29816,422
29817,1393
29818,2314
29819,567
29820,567
29821,983
29822,251
29823,987
29824,1449
29825,387
29826,483
29827,910
29828,227
29829,841
29830,1338
29831,361
29832,721
29833,1130
29834,422
29835,1393
29836,2314
29837,567
29838,567
29839,983
29840,251
29841,987
29842,1449
29843,387
29844,483
29845,910
29846,227
29847,841
29848,1338
29849,361
29850,721
29851,1130
29852,422
29853,1393
29854,2314
29855,567
29856,567
29857,983
29858,251
29859,987
29860,1449
29861,387
29862,483
29863,910
29864,227
29865,841
29866,1338
29867,361
29868,721
29869,1130
29870,422
29871,1393
29872,2314
29873,567
29874,567
29875,983
29876,251
29877,987
29878,1449
29879,387
29880,483
29881,910
29882,227
29883,841
29884,1338
29885,361
29886,721
29887,1130
29888,422
29889,1393
29890,2314
29891,567
29892,567
29893,983
29894,251
29895,987
29896,1449
29897,387
29898,483
29899,910
29900,227
29901,841
29902,1338
29903,361
29904,721
29905,1130
29906,422
29907,1393
29908,2314
29909,567
29910,567
29911,983
29912,251
29913,987
29914,1449
29915,387
29916,483
29917,910
29918,227
29919,841
29920,1338
29921,361
29922,721
29923,1130
29924,422
29925,1393
29926,2314
29927,567
29928,567
29929,983
29930,251
29931,987
29932,1449
29933,387
29934,483
29935,910
29936,227
29937,841
29938,1338
29939,361
29940,721
29941,1130
29942,422
29943,1393
29944,2314
29945,567
29946,567
29947,983
29948,251
29949,987
29950,1449
29951,387
29952,483
29953,910
29954,227
29955,841
29956,1338
29957,361
29958,721
29959,1130
29960,422
29961,1393
29962,2314
29963,567
29964,567
29965,983
29966,251
29967,987
29968,1449
29969,387
29970,483
29971,910
29972,227
29973,841
29974,1338
29975,361
29976,721
29977,1130
29978,422
29979,1393
29980,2314
29981,567
29982,567
29983,983
29984,251
29985,987
29986,1449
29987,387
29988,483
29989,910
29990,227
29991,841
29992,1338
29993,361
29994,721
29995,1130
29996,422
29997,1393
29998,2314
29999,567
30000,567
30001,983
30002,251
30003,987
30004,1449
30005,387
30006,483
30007,910
30008,227
30009,841
30010,1338
30011,361
30012,721
30013,1130
30014,422
30015,1393
30016,2314
30017,567
30018,567
30019,983
30020,251
30021,987
30022,1449
30023,387
30024,483
30025,910
30026,227
30027,841
30028,1338
30029,361
30030,721
30031,1130
30032,422
30033,1393
30034,2314
30035,567
30036,567
30037,983
30038,251
30039,987
30040,1449
30041,387
30042,483
30043,910
30044,227
30045,841
30046,1338
30047,361
30048,721
30049,1130
30050,422
30051,1393
30052,2314
30053,567
30054,567
30055,983
30056,251
30057,987
30058,1449
30059,387
30060,483
30061,910
30062,227
30063,841
30064,1338
30065,361
30066,721
30067,1130
30068,422
30069,1393
30070,2314
30071,567
30072,567
30073,983
30074,251
30075,987
30076,1449
30077,387
30078,483
30079,910
30080,227
30081,841
30082,1338
30083,361
30084,721
30085,1130
30086,422
30087,1393
30088,2314
30089,567
30090,567
30091,983
30092,251
30093,987
30094,1449
30095,387
30096,483
30097,910
30098,227
30099,841
30100,1338
30101,361
30102,721
30103,1130
30104,422
30105,1393
30106,2314
30107,567
30108,567
30109,983
30110,251
30111,987
30112,1449
30113,387
30114,483
30115,910
30116,227
30117,841
30118,1338
30119,361
30120,721
30121,1130
30122,422
30123,1393
30124,2314
30125,567
30126,567
30127,983
30128,251
30129,987
30130,1449
30131,387
30132,483
30133,910
30134,227
30135,841
30136,1338
30137,361
30138,721
30139,1130
30140,422
30141,1393
30142,2314
30143,567
30144,567
30145,983
30146,251
30147,987
30148,1449
30149,387
30150,483
30151,910
30152,227
30153,841
30154,1338
30155,361
30156,721
30157,1130
30158,422
30159,1393
30160,2314
30161,567
30162,567
30163,983
30164,251
30165,987
30166,1449
30167,387
30168,483
30169,910
30170,227
30171,841
30172,1338
30173,361
30174,721
30175,1130
30176,422
30177,1393
30178,2314
30179,567
30180,567
30181,983
30182,251
30183,987
30184,1449
30185,387
30186,483
30187,910
30188,227
30189,841
30190,1338
30191,361
30192,721
30193,1130
30194,422
30195,1393
30196,2314
30197,567
30198,567
30199,983
30200,251
30201,987
30202,1449
30203,387
30204,483
30205,910
30206,227
30207,841
30208,1338
30209,361
30210,721
30211,1130
30212,422
30213,1393
30214,2314
30215,567
30216,567
30217,983
30218,251
30219,987
30220,1449
30221,387
30222,483
30223,910
30224,227
30225,841
30226,1338
30227,361
30228,721
30229,1130
30230,422
30231,1393
30232,2314
30233,567
30234,567
30235,983
30236,251
30237,987
30238,1449
30239,387
30240,483
30241,910
30242,227
30243,841
30244,1338
30245,361
30246,721
30247,1130
30248,422
30249,1393
30250,2314
30251,567
30252,567
30253,983
30254,251
30255,987
30256,1449
30257,387
30258,483
30259,910
30260,227
30261,841
30262,1338
30263,361
30264,721
30265,1130
30266,422
30267,1393
30268,2314
30269,567
30270,567
30271,983
30272,251
30273,987
30274,1449
30275,387
30276,483
30277,910
30278,227
30279,841
30280,1338
30281,361
30282,721
30283,1130
30284,422
30285,1393
30286,2314
30287,567
30288,567
30289,983
30290,251
30291,987
30292,1449
30293,387
30294,483
30295,910
30296,227
30297,841
30298,1338
30299,361
30300,721
30301,1130
30302,422
30303,1393
30304,2314
30305,567
30306,567
30307,983
30308,251
30309,987
30310,1449
30311,387
30312,483
30313,910
30314,227
30315,841
30316,1338
30317,361
30318,721
30319,1130
30320,422
30321,1393
30322,2314
30323,567
30324,567
30325,983
30326,251
30327,987
30328,1449
30329,387
30330,483
30331,910
30332,227
30333,841
30334,1338
30335,361
30336,721
30337,1130
30338,422
30339,1393
30340,2314
30341,567
30342,567
30343,983
30344,251
30345,987
30346,1449
30347,387
30348,483
30349,910
30350,227
30351,841
30352,1338
30353,361
30354,721
30355,1130
30356,422
30357,1393
30358,2314
30359,567
30360,567
30361,983
30362,251
30363,987
30364,1449
30365,387
30366,483
30367,910
30368,227
30369,841
30370,1338
30371,361
30372,721
30373,1130
30374,422
30375,1393
30376,2314
30377,567
30378,567
30379,983
30380,251
30381,987
30382,1449
30383,387
30384,483
30385,910
30386,227
30387,841
30388,1338
30389,361
30390,721
30391,1130
30392,422
30393,1393
30394,2314
30395,567
30396,567
30397,983
30398,251
30399,987
30400,1449
30401,387
30402,483
30403,910
30404,227
30405,841
30406,1338
30407,361
30408,721
30409,1130
30410,422
30411,1393
30412,2314
30413,567
30414,567
30415,983
30416,251
30417,987
30418,1449
30419,387
30420,483
30421,910
30422,227
30423,841
30424,1338
30425,361
30426,721
30427,1130
30428,422
30429,1393
30430,2314
30431,567
30432,567
30433,983
30434,251
30435,987
30436,1449
30437,387
30438,483
30439,910
30440,227
30441,841
30442,1338
30443,361
30444,721
30445,1130
30446,422
30447,1393
30448,2314
30449,567
30450,567
30451,983
30452,251
30453,987
30454,1449
30455,387
30456,483
30457,910
30458,227
30459,841
30460,1338
30461,361
30462,721
30463,1130
30464,422
30465,1393
30466,2314
30467,567
30468,567
30469,983
30470,251
30471,987
30472,1449
30473,387
30474,483
30475,910
30476,227
30477,841
30478,1338
30479,361
30480,721
30481,1130
30482,422
30483,1393
30484,2314
30485,567
30486,567
30487,983
30488,251
30489,987
30490,1449
30491,387
30492,483
30493,910
30494,227
30495,841
30496,1338
30497,361
30498,721
30499,1130
30500,422
30501,1393
30502,2314
30503,567
30504,567
30505,983
30506,251
30507,987
30508,1449
30509,387
30510,483
30511,910
30512,227
30513,841
30514,1338
30515,361
30516,721
30517,1130
30518,422
30519,1393
30520,2314
30521,567
30522,567
30523,983
30524,251
30525,987
30526,1449
30527,387
30528,483
30529,910
30530,227
30531,841
30532,1338
30533,361
30534,721
30535,1130
30536,422
30537,1393
30538,2314
30539,567
30540,567
30541,983
30542,251
30543,987
30544,1449
30545,387
30546,483
30547,910
30548,227
30549,841
30550,1338
30551,361
30552,721
30553,1130
30554,422
30555,1393
30556,2314
30557,567
30558,567
30559,983
30560,251
30561,987
30562,1449
30563,387
30564,483
30565,910
30566,227
30567,841
30568,1338
30569,361
30570,721
30571,1130
30572,422
30573,1393
30574,2314
30575,567
30576,567
30577,983
30578,251
30579,987
30580,1449
30581,387
30582,483
30583,910
30584,227
30585,841
30586,1338
30587,361
30588,721
30589,1130
30590,422
30591,1393
30592,2314
30593,567
30594,567
30595,983
30596,251
30597,987
30598,1449
30599,387
30600,483
30601,910
30602,227
30603,841
30604,1338
30605,361
30606,721
30607,1130
30608,422
30609,1393
30610,2314
30611,567
30612,567
30613,983
30614,251
30615,987
30616,1449
30617,387
30618,483
30619,910
30620,227
30621,841
30622,1338
30623,361
30624,721
30625,1130
30626,422
30627,1393
30628,2314
30629,567
30630,567
30631,983
30632,251
30633,987
30634,1449
30635,387
30636,483
30637,910
30638,227
30639,841
30640,1338
30641,361
30642,721
30643,1130
30644,422
30645,1393
30646,2314
30647,567
30648,567
30649,983
30650,251
30651,987
30652,1449
30653,387
30654,483
30655,910
30656,227
30657,841
30658,1338
30659,361
30660,721
30661,1130
30662,422
30663,1393
30664,2314
30665,567
30666,567
30667,983
30668,251
30669,987
30670,1449
30671,387
30672,483
30673,910
30674,227
30675,841
30676,1338
30677,361
30678,721
30679,1130
30680,422
30681,1393
30682,2314
30683,567
30684,567
30685,983
30686,251
30687,987
30688,1449
30689,387
30690,483
30691,910
30692,227
30693,841
30694,1338
30695,361
30696,721
30697,1130
30698,422
30699,1393
30700,2314
30701,567
30702,567
30703,983
30704,251
30705,987
30706,1449
30707,387
30708,483
30709,910
30710,227
30711,841
30712,1338
30713,361
30714,721
30715,1130
30716,422
30717,1393
30718,2314
30719,567
30720,567
30721,983
30722,251
30723,987
30724,1449
30725,387
30726,483
30727,910
30728,227
30729,841
30730,1338
30731,361
30732,721
30733,1130
30734,422
30735,1393
30736,2314
30737,567
30738,567
30739,983
30740,251
30741,987
30742,1449
30743,387
30744,483
30745,910
30746,227
30747,841
30748,1338
30749,361
30750,721
30751,1130
30752,422
30753,1393
30754,2314
30755,567
30756,567
30757,983
30758,251
30759,987
30760,1449
30761,387
30762,483
30763,910
30764,227
30765,841
30766,1338
30767,361
30768,721
30769,1130
30770,422
30771,1393
30772,2314
30773,567
30774,567
30775,983
30776,251
30777,987
30778,1449
30779,387
30780,483
30781,910
30782,227
30783,841
30784,1338
30785,361
30786,721
30787,1130
30788,422
30789,1393
30790,2314
30791,567
30792,567
30793,983
30794,251
30795,987
30796,1449
30797,387
30798,483
30799,910
30800,227
30801,841
30802,1338
30803,361
30804,721
30805,1130
30806,422
30807,1393
30808,2314
30809,567
30810,567
30811,983
30812,251
30813,987
30814,1449
30815,387
30816,483
30817,910
30818,227
30819,841
30820,1338
30821,361
30822,721
30823,1130
30824,422
30825,1393
30826,2314
30827,567
30828,567
30829,983
30830,251
30831,987
30832,1449
30833,387
30834,483
30835,910
30836,227
30837,841
30838,1338
30839,361
30840,721
30841,1130
30842,422
30843,1393
30844,2314
30845,567
30846,567
30847,983
30848,251
30849,987
30850,1449
30851,387
30852,483
30853,910
30854,227
30855,841
30856,1338
30857,361
30858,721
30859,1130
30860,422
30861,1393
30862,2314
30863,567
30864,567
30865,983
30866,251
30867,987
30868,1449
30869,387
30870,483
30871,910
30872,227
30873,841
30874,1338
30875,361
30876,721
30877,1130
30878,422
30879,1393
30880,2314
30881,567
30882,567
30883,983
30884,251
30885,987
30886,1449
30887,387
30888,483
30889,910
30890,227
30891,841
30892,1338
30893,361
30894,721
30895,1130
30896,422
30897,1393
30898,2314
30899,567
30900,567
30901,983
30902,251
30903,987
30904,1449
30905,387
30906,483
30907,910
30908,227
30909,841
30910,1338
30911,361
30912,721
30913,1130
30914,422
30915,1393
30916,2314
30917,567
30918,567
30919,983
30920,251
30921,987
30922,1449
30923,387
30924,483
30925,910
30926,227
30927,841
30928,1338
30929,361
30930,721
30931,1130
30932,422
30933,1393
30934,2314
30935,567
30936,567
30937,983
30938,251
30939,987
30940,1449
30941,387
30942,483
30943,910
30944,227
30945,841
30946,1338
30947,361
30948,721
30949,1130
30950,422
30951,1393
30952,2314
30953,567
30954,567
30955,983
30956,251
30957,987
30958,1449
30959,387
30960,483
30961,910
30962,227
30963,841
30964,1338
30965,361
30966,721
30967,1130
30968,422
30969,1393
30970,2314
30971,567
30972,567
30973,983
30974,251
30975,987
30976,1449
30977,387
30978,483
30979,910
30980,227
30981,841
30982,1338
30983,361
30984,721
30985,1130
30986,422
30987,1393
30988,2314
30989,567
30990,567
30991,983
30992,251
30993,987
30994,1449
30995,387
30996,483
30997,910
30998,227
30999,841
31000,1338
31001,361
31002,721
31003,1130
31004,422
31005,1393
31006,2314
31007,567
31008,567
31009,983
31010,251
31011,987
31012,1449
31013,387
31014,483
31015,910
31016,227
31017,841
31018,1338
31019,361
31020,721
31021,1130
31022,422
31023,1393
31024,2314
31025,567
31026,567
31027,983
31028,251
31029,987
31030,1449
31031,387
31032,483
31033,910
31034,227
31035,841
31036,1338
31037,361
31038,721
31039,1130
31040,422
31041,1393
31042,2314
31043,567
31044,567
31045,983
31046,251
31047,987
31048,1449
31049,387
31050,483
31051,910
31052,227
31053,841
31054,1338
31055,361
31056,721
31057,1130
31058,422
31059,1393
31060,2314
31061,567
31062,567
31063,983
31064,251
31065,987
31066,1449
31067,387
31068,483
31069,910
31070,227
31071,841
31072,1338
31073,361
31074,721
31075,1130
31076,422
31077,1393
31078,2314
31079,567
31080,567
31081,983
31082,251
31083,987
31084,1449
31085,387
31086,483
31087,910
31088,227
31089,841
31090,1338
31091,361
31092,721
31093,1130
31094,422
31095,1393
31096,2314
31097,567
31098,567
31099,983
31100,251
31101,987
31102,1449
31103,387
31104,483
31105,910
31106,227
31107,841
31108,1338
31109,361
31110,721
31111,1130
31112,422
31113,1393
31114,2314
31115,567
31116,567
31117,983
31118,251
31119,987
31120,1449
31121,387
31122,483
31123,910
31124,227
31125,841
31126,1338
31127,361
31128,721
31129,1130
31130,422
31131,1393
31132,2314
31133,567
31134,567
31135,983
31136,251
31137,987
31138,1449
31139,387
31140,483
31141,910
31142,227
31143,841
31144,1338
31145,361
31146,721
31147,1130
31148,422
31149,1393
31150,2314
31151,567
31152,567
31153,983
31154,251
31155,987
31156,1449
31157,387
31158,483
31159,910
31160,227
31161,841
31162,1338
31163,361
31164,721
31165,1130
31166,422
31167,1393
31168,2314
31169,567
31170,567
31171,983
31172,251
31173,987
31174,1449
31175,387
31176,483
31177,910
31178,227
31179,841
31180,1338
31181,361
31182,721
31183,1130
31184,422
31185,1393
31186,2314
31187,567
31188,567
31189,983
31190,251
31191,987
31192,1449
31193,387
31194,483
31195,910
31196,227
31197,841
31198,1338
31199,361
31200,721
31201,1130
31202,422
31203,1393
31204,2314
31205,567
31206,567
31207,983
31208,251
31209,987
31210,1449
31211,387
31212,483
31213,910
31214,227
31215,841
31216,1338
31217,361
31218,721
31219,1130
31220,422
31221,1393
31222,2314
31223,567
31224,567
31225,983
31226,251
31227,987
31228,1449
31229,387
31230,483
31231,910
31232,227
31233,841
31234,1338
31235,361
31236,721
31237,1130
31238,422
31239,1393
31240,2314
31241,567
31242,567
31243,983
31244,251
31245,987
31246,1449
31247,387
31248,483
31249,910
31250,227
31251,841
31252,1338
31253,361
31254,721
31255,1130
31256,422
31257,1393
31258,2314
31259,567
31260,567
31261,983
31262,251
31263,987
31264,1449
31265,387
31266,483
31267,910
31268,227
31269,841
31270,1338
31271,361
31272,721
31273,1130
31274,422
31275,1393
31276,2314
31277,567
31278,567
31279,983
31280,251
31281,987
31282,1449
31283,387
31284,483
31285,910
31286,227
31287,841
31288,1338
31289,361
31290,721
31291,1130
31292,422
31293,1393
31294,2314
31295,567
31296,567
31297,983
31298,251
31299,987
31300,1449
31301,387
31302,483
31303,910
31304,227
31305,841
31306,1338
31307,361
31308,721
31309,1130
31310,422
31311,1393
31312,2314
31313,567
31314,567
31315,983
31316,251
31317,987
31318,1449
31319,387
31320,483
31321,910
31322,227
31323,841
31324,1338
31325,361
31326,721
31327,1130
31328,422
31329,1393
31330,2314
31331,567
31332,567
31333,983
31334,251
31335,987
31336,1449
31337,387
31338,483
31339,910
31340,227
31341,841
31342,1338
31343,361
31344,721
31345,1130
31346,422
31347,1393
31348,2314
31349,567
31350,567
31351,983
31352,251
31353,987
31354,1449
31355,387
31356,483
31357,910
31358,227
31359,841
31360,1338
31361,361
31362,721
31363,1130
31364,422
31365,1393
31366,2314
31367,567
31368,567
31369,983
31370,251
31371,987
31372,1449
31373,387
31374,483
31375,910
31376,227
31377,841
31378,1338
31379,361
31380,721
31381,1130
31382,422
31383,1393
31384,2314
31385,567
31386,567
31387,983
31388,251
31389,987
31390,1449
31391,387
31392,483
31393,910
31394,227
31395,841
31396,1338
31397,361
31398,721
31399,1130
31400,422
31401,1393
31402,2314
31403,567
31404,567
31405,983
31406,251
31407,987
31408,1449
31409,387
31410,483
31411,910
31412,227
31413,841
31414,1338
31415,361
31416,721
31417,1130
31418,422
31419,1393
31420,2314
31421,567
31422,567
31423,983
31424,251
31425,987
31426,1449
31427,387
31428,483
31429,910
31430,227
31431,841
31432,1338
31433,361
31434,721
31435,1130
31436,422
31437,1393
31438,2314
31439,567
31440,567
31441,983
31442,251
31443,987
31444,1449
31445,387
31446,483
31447,910
31448,227
31449,841
31450,1338
31451,361
31452,721
31453,1130
31454,422
31455,1393
31456,2314
31457,567
31458,567
31459,983
31460,251
31461,987
31462,1449
31463,387
31464,483
31465,910
31466,227
31467,841
31468,1338
31469,361
31470,721
31471,1130
31472,422
31473,1393
31474,2314
31475,567
31476,567
31477,983
31478,251
31479,987
31480,1449
31481,387
31482,483
31483,910
31484,227
31485,841
31486,1338
31487,361
31488,721
31489,1130
31490,422
31491,1393
31492,2314
31493,567
31494,567
31495,983
31496,251
31497,987
31498,1449
31499,387
31500,483
31501,910
31502,227
31503,841
31504,1338
31505,361
31506,721
31507,1130
31508,422
31509,1393
31510,2314
31511,567
31512,567
31513,983
31514,251
31515,987
31516,1449
31517,387
31518,483
31519,910
31520,227
31521,841
31522,1338
31523,361
31524,721
31525,1130
31526,422
31527,1393
31528,2314
31529,567
31530,567
31531,983
31532,251
31533,987
31534,1449
31535,387
31536,483
31537,910
31538,227
31539,841
31540,1338
31541,361
31542,721
31543,1130
31544,422
31545,1393
31546,2314
31547,567
31548,567
31549,983
31550,251
31551,987
31552,1449
31553,387
31554,483
31555,910
31556,227
31557,841
31558,1338
31559,361
31560,721
31561,1130
31562,422
31563,1393
31564,2314
31565,567
31566,567
31567,983
31568,251
31569,987
31570,1449
31571,387
31572,483
31573,910
31574,227
31575,841
31576,1338
31577,361
31578,721
31579,1130
31580,422
31581,1393
31582,2314
31583,567
31584,567
31585,983
31586,251
31587,987
31588,1449
31589,387
31590,483
31591,910
31592,227
31593,841
31594,1338
31595,361
31596,721
